"ANO_EJE","MES_EJE","NIVEL_GOBIERNO_NOMBRE","NIVEL","NIVEL_NOMBRE","PLIEGO","PLIEGO_NOMBRE","DEPARTAMENTO_AP4","DEPARTAMENTO_AP4_NOMBRE","PIM","EJECUCIÓN"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","20","PIURA","151423616","151172980.88"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","21","PUNO","76644365","76306111.35"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","22","SAN MARTIN","74117692","74074369.08"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","23","TACNA","52148475","51576734.45"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","24","TUMBES","40575952","39871337.51"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0028","PODER JUDICIAL","25","UCAYALI","53389798","52990773.3"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0029","PRESIDENCIA DEL CONSEJO DE MINISTROS","04","AREQUIPA","403738","283549.77"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0029","PRESIDENCIA DEL CONSEJO DE MINISTROS","05","AYACUCHO","1128691","1128688.22"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0029","PRESIDENCIA DEL CONSEJO DE MINISTROS","06","CAJAMARCA","15500","15000"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0029","PRESIDENCIA DEL CONSEJO DE MINISTROS","15","LIMA","215961368","207082429.15"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","01","AMAZONAS","3650841","3642389.18"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","02","ANCASH","5986287","5977729.26"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","03","APURIMAC","28750","28337.3"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","04","AREQUIPA","6034968","6015708.46"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","05","AYACUCHO","4587803","4575552.9"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","06","CAJAMARCA","261269","253669.05"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","07","PROV CONSTIT DEL CALLAO","18654","18632.6"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","08","CUSCO","6032151","6021141.21"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","09","HUANCAVELICA","2526432","2523640.61"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","10","HUANUCO","4576791","4561692.82"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","11","ICA","4533743","4520142.12"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","12","JUNIN","4888121","4883880.46"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","13","LA LIBERTAD","10167954","10155294.42"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","14","LAMBAYEQUE","83921","83101.1"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","15","LIMA","477277502","469107548.63"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","16","LORETO","3676507","3585149.58"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","17","MADRE DE DIOS","58966","58240"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","18","MOQUEGUA","56113","55530.21"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","19","PASCO","99425","98137.61"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","20","PIURA","10063115","9957288.3"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","21","PUNO","4167613","4133383.64"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","22","SAN MARTIN","4667378","4645424.49"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","23","TACNA","20792","20717.4"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","24","TUMBES","12707","12625.3"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0030","REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL","25","UCAYALI","2198431","2161840.61"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","0031","TRIBUNAL CONSTITUCIONAL","15","LIMA","55323663","54382212.78"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","2758","FUERO MILITAR POLICIAL","04","AREQUIPA","1056482","1048283.99"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","2758","FUERO MILITAR POLICIAL","08","CUSCO","640203","619064.9"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","2758","FUERO MILITAR POLICIAL","14","LAMBAYEQUE","1526544","1504170.36"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","2758","FUERO MILITAR POLICIAL","15","LIMA","17299894","16321404.43"
"2025","13","GOBIERNO NACIONAL","0101010102","PODERES Y OTRAS ENTIDADES  DE GASTO","2758","FUERO MILITAR POLICIAL","16","LORETO","880787","845418.36"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1886","UNIVERSIDAD NACIONAL AGRARIA LA MOLINA","15","LIMA","245894572","229577540.3"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1887","UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA","10","HUANUCO","102669837","101717867.51"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1888","UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION","12","JUNIN","141263","134999.68"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1888","UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION","19","PASCO","131794547","123702159.96"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1889","UNIVERSIDAD NACIONAL DE CAJAMARCA","06","CAJAMARCA","164248978","155105765.65"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1890","UNIVERSIDAD NACIONAL DE HUANCAVELICA","09","HUANCAVELICA","116672960","109027261.02"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1891","UNIVERSIDAD NACIONAL DE INGENIERIA","15","LIMA","370576690","338296914.8"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1891","UNIVERSIDAD NACIONAL DE INGENIERIA","16","LORETO","12000","11400"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1892","UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA","15","LIMA","292736","247209.1"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1892","UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA","16","LORETO","156499377","146571163.65"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1893","UNIVERSIDAD NACIONAL DE PIURA","11","ICA","91140","91140"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1893","UNIVERSIDAD NACIONAL DE PIURA","14","LAMBAYEQUE","10400","10400"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1893","UNIVERSIDAD NACIONAL DE PIURA","15","LIMA","410597","410596.06"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1893","UNIVERSIDAD NACIONAL DE PIURA","20","PIURA","250171145","239876711.75"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1893","UNIVERSIDAD NACIONAL DE PIURA","24","TUMBES","69984","69984"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1894","UNIVERSIDAD NACIONAL DE TRUJILLO","13","LA LIBERTAD","279803000","257844254.18"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1895","UNIVERSIDAD NACIONAL DE TUMBES","24","TUMBES","118264427","110930620.85"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1896","UNIVERSIDAD NACIONAL DE UCAYALI","25","UCAYALI","72216840","67336147.66"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1897","UNIVERSIDAD NACIONAL DEL ALTIPLANO","21","PUNO","331240685","321935682.43"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1898","UNIVERSIDAD NACIONALDEL CALLAO","07","PROV CONSTIT DEL CALLAO","160225336","142694964.04"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1898","UNIVERSIDAD NACIONALDEL CALLAO","15","LIMA","34600","0"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1899","UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU","12","JUNIN","183540624","178865391.08"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1900","UNIVERSIDAD NACIONAL DEL SANTA","02","ANCASH","109675434","88325081.96"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1901","UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE","15","LIMA","205642726","180976348.83"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1902","UNIVERSIDAD NACIONAL FEDERICO VILLARREAL","15","LIMA","272958734","233827269.44"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1903","UNIVERSIDAD NACIONAL HERMILIO VALDIZAN","10","HUANUCO","140438738","140425540.78"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1904","UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN","23","TACNA","191860567","147316344.96"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1905","UNIVERSIDAD NACIONAL JOSE F. SANCHEZ CARRION","15","LIMA","154798165","147227478.52"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1906","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","15","LIMA","757078825","716914887.41"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1907","UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO","14","LAMBAYEQUE","204327972","183130508.11"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1908","UNIVERSIDAD NACIONAL SAN AGUSTIN","04","AREQUIPA","447571313","423477337.82"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1909","UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO","03","APURIMAC","919533","781383.65"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1909","UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO","08","CUSCO","415051071","338833389.82"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1909","UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO","17","MADRE DE DIOS","5890","0"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1910","UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA","05","AYACUCHO","174974559","150783421.94"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1910","UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA","08","CUSCO","3356175","3099051.33"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1911","UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA","11","ICA","249508061","244028159.65"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1912","UNIVERSIDAD NACIONAL DE SAN MARTIN","22","SAN MARTIN","101939563","87915940.9"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","1913","UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO","02","ANCASH","178081702","137493687.98"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2641","UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA","01","AMAZONAS","175407510","175237636.13"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2642","UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS","17","MADRE DE DIOS","62284211","60920513.95"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2643","UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC","03","APURIMAC","92088326","85287944.98"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2644","UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA","25","UCAYALI","45527476","42122435.08"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2713","UNIVERSIDAD NACIONAL TECNOLÓGICA  DE LIMA SUR","15","LIMA","40971714","40059780.52"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2722","UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS","03","APURIMAC","65632216","60401172.55"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2756","UNIVERSIDAD NACIONAL DE MOQUEGUA","18","MOQUEGUA","89245840","71138871.39"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2798","UNIVERSIDAD NACIONAL DE JAEN","06","CAJAMARCA","82028173","75672614.13"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2798","UNIVERSIDAD NACIONAL DE JAEN","17","MADRE DE DIOS","427842","234514.77"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2802","UNIVERSIDAD NACIONAL DE CAÑETE","15","LIMA","52570197","34708451.65"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2805","UNIVERSIDAD NACIONAL DE FRONTERA","20","PIURA","90962637","88509730.5"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2806","UNIVERSIDAD NACIONAL DE BARRANCA","15","LIMA","57375038","55298397.99"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2807","UNIVERSIDAD NACIONAL AUTONOMA DE CHOTA","06","CAJAMARCA","42289151","38797679.41"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2808","UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA","12","JUNIN","47200233","37282014.12"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2809","UNIVERSIDAD NACIONAL DE JULIACA","21","PUNO","49025819","46418823.01"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2881","UNIVERSIDAD NACIONAL AUTONOMA DE HUANTA","05","AYACUCHO","30414220","28135080.26"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2906","UNIVERSIDAD NACIONAL AUTONOMA  ALTOANDINA DE TARMA","12","JUNIN","56915360","53419302.06"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2908","UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUIA DE BAGUA","01","AMAZONAS","32523819","30077469.21"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2913","UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA","08","CUSCO","97494004","50398310.55"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2925","UNIVERSIDAD NACIONAL AUTONOMA DE ALTO AMAZONAS","16","LORETO","35690263","27633535.7"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2976","UNIVERSIDAD NACIONAL AUTONOMA DE TAYACAJA","09","HUANCAVELICA","71805006","34957177.25"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2984","UNIVERSIDAD NACIONAL CIRO ALEGRIA","13","LA LIBERTAD","24921377","15779900.73"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2991","UNIVERSIDAD NACIONAL DANIEL ALOMIA ROBLES","10","HUANUCO","9125966","9040252.89"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2992","UNIVERSIDAD NACIONAL DE MUSICA","15","LIMA","27492690","26431917.4"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","2993","UNIVERSIDAD NACIONAL DIEGO QUISPE TITO","08","CUSCO","47782952","18236742.34"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3034","UNIVERSIDAD NACIONAL TECNOLOGICA DE FRONTERA SAN IGNACIO DE LOYOLA","06","CAJAMARCA","3506596","3505127.3"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3037","UNIVERSIDAD NACIONAL TECNOLOGICA DE SAN JUAN DE LURIGANCHO","15","LIMA","4060700","3933368.83"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3042","UNIVERSIDAD NACIONAL DEL VRAEM","08","CUSCO","1188753","1188726.81"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3043","UNIVERSIDAD NACIONAL AUTONOMA DE CUTERVO","06","CAJAMARCA","1557514","1358408.97"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3044","UNIVERSIDAD NACIONAL FRONTERIZA AUTONOMA DE YUNGUYO","21","PUNO","543581","513549.39"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3045"," UNIVERSIDAD NACIONAL DE CARABAYA","21","PUNO","533802","528825.03"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3046","UNIVERSIDAD NACIONAL AUTONOMA DEL DISTRITO DE SAN MARCOS","02","ANCASH","576690","565971.71"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3048","UNIVERSIDAD NACIONAL DE SECHURA","20","PIURA","565331","461163.88"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3049","UNIVERSIDAD NACIONAL DE HUANCABAMBA","20","PIURA","134500","117550.25"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3050","UNIVERSIDAD NACIONAL INTERCULTURAL AIMARA DE ILAVE","21","PUNO","259546","233865.05"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3051","UNIVERSIDAD NACIONAL TECNOLOGICA DE CHINCHA","11","ICA","564849","425932.41"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3052","UNIVERSIDAD NACIONAL AUTONOMA DE CHUPACA","12","JUNIN","565422","446157.75"
"2025","13","GOBIERNO NACIONAL","0101010201","UNIVERSIDADES PUBLICAS","3054","UNIVERSIDAD NACIONAL DE DESAGUADERO","21","PUNO","230582","229333.44"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","01","AMAZONAS","599684","599468.2"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","02","ANCASH","1777473","1772124.54"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","03","APURIMAC","653177","653081.63"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","04","AREQUIPA","18908282","18382767.42"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","05","AYACUCHO","986353","986348.49"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","06","CAJAMARCA","264810","264340.84"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","07","PROV CONSTIT DEL CALLAO","620940","620931.68"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","08","CUSCO","1121568","1120484.89"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","09","HUANCAVELICA","457532","457530.36"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","10","HUANUCO","791656","791654.13"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","11","ICA","9057997","7945020.85"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","12","JUNIN","1134471","1134469.03"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","13","LA LIBERTAD","2495745","2494367.35"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","14","LAMBAYEQUE","4626309","4569467.78"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","15","LIMA","56736892","55670379.09"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","16","LORETO","1604756","1602696.42"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","17","MADRE DE DIOS","656848","656333.2"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","18","MOQUEGUA","3412284","3411160.16"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","19","PASCO","423747","423747"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","20","PIURA","17466930","17351907.57"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","21","PUNO","4689547","4687215.51"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","22","SAN MARTIN","2145696","2145540.9"
"2025","13","GOBIERNO NACIONAL","0101010202","ORGANISMOS DESCENT. AUTONOMOS","1915","FONDO NACIONAL DE DESARROLLO PESQUERO","23","TACNA","1268757","1267042.84"
